description,price,image,market
Papel Higiénico CAMPANITA Soft Xxl Simple Hoja Paquete 4 Unidades,"$5.470,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00224700/00224747.jpg?3.0.165,Coto
Cinta Scotch Magic Tape 18 Mm 10m,"$1.369,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00209700/00209783.jpg?3.0.165,Coto
Toallas Largas Dia Y Noche Nosotras 8u,"$1.102,30",https://static.cotodigital3.com.ar/sitios/fotos/medium/00571000/00571019.jpg?3.0.165,Coto
Bolsa Horno Grandes Glow 10 Uni,"$1.378,24",https://static.cotodigital3.com.ar/sitios/fotos/medium/00536400/00536429.jpg?3.0.165,Coto
Velas Corta 68 Grm Buenos Dias Paq 4 Uni,"$553,26",https://static.cotodigital3.com.ar/sitios/fotos/medium/00236500/00236555.jpg?3.0.165,Coto
Alitas Con Piel X Uni (280 Gr) Refrigerados,"$277,36",https://static.cotodigital3.com.ar/sitios/fotos/medium/00048400/00048439.jpg?3.0.165,Coto
Pañal Caricias De Algodón Estrella Baby Talle P Paq 30 Uni,"$4.191,20",https://static.cotodigital3.com.ar/sitios/fotos/medium/00460100/00460149.jpg?3.0.165,Coto
Plastilina Maped Color'Peps 6 Colores 90 Gr,"$839,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00166100/00166107.jpg?3.0.165,Coto
Cuchara De Mesa Mango Plastico Blisterx6 . . .,"$839,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00481400/00481420.jpg?3.0.165,Coto
Toallitas Desmaquillantes NIVEA Micellair Expert A Prueba De Agua X 20 Unidades,"$2.799,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00558700/00558702.jpg?3.0.165,Coto
Bolsas De Residuos TASK 50 X 70 Cm 20 U. Multiuso,"$2.809,21",https://static.cotodigital3.com.ar/sitios/fotos/medium/00268500/00268583.jpg?3.0.165,Coto
"ALWAYS Xtra Doble Protección Suave Toallas Femeninas, 8 Unidades","$1.136,19",https://static.cotodigital3.com.ar/sitios/fotos/medium/00564200/00564283.jpg?3.0.165,Coto
Broche Plástico TASK 12 Uni,"$1.705,02",https://static.cotodigital3.com.ar/sitios/fotos/medium/00492600/00492606.jpg?3.0.165,Coto
Broche Madera TASK 12 Uni,"$1.705,02",https://static.cotodigital3.com.ar/sitios/fotos/medium/00492500/00492580.jpg?3.0.165,Coto
Boligrafo Dolche  Azul 4 Unidades,"$569,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00167500/00167567.jpg?3.0.165,Coto
Toalla Femenina Especial Con Alas Kotex 16u.,"$2.293,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00562900/00562969.jpg?3.0.165,Coto
Servilletas Papel X 20 Unidades Zorrito,"$2.869,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00513000/00513027.jpg?3.0.165,Coto
Fieltro Cuadrado Scotch- 16 Unidades,"$2.298,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00495400/00495438.jpg?3.0.165,Coto
Protector De Goma Tipo Bumper Scotch- 20 Unidades,"$2.873,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00495400/00495441.jpg?3.0.165,Coto
"Precintos Plasticos Negro BLISTER PRAC 200x4,8mm 25u","$3.599,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00174800/00174825.jpg?3.0.165,Coto
Papel Higienico Cuidado Clasico X6 ELITE 18m,"$2.595,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00572900/00572922.jpg?3.0.165,Coto
Boligrafo FILGO Stick Varios Colores 4 Unidades,"$579,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00271100/00271126.jpg?3.0.165,Coto
Boligrafo FILGO Stick Azul 4 Unidades,"$579,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00271100/00271119.jpg?3.0.165,Coto
Boligrafo FILGO Stick Negro 4 Unidades,"$579,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00271100/00271120.jpg?3.0.165,Coto
description,price,image,supermercado
Toalla Femenina NOSOTRAS Maternidad X10,"$1.450,51",https://static.cotodigital3.com.ar/sitios/fotos/medium/00521500/00521573.jpg?3.0.165,Coto
Toallitas Húmedas PAMPERS Limpieza Delicada 48 Un,"$6.983,11",https://static.cotodigital3.com.ar/sitios/fotos/medium/00532300/00532331.jpg?3.0.165,Coto
Toallitas Húmedas PAMPERS Recién Nacido 48 Un,"$6.983,11",https://static.cotodigital3.com.ar/sitios/fotos/medium/00532300/00532332.jpg?3.0.165,Coto
Boligrafo FILGO Stick Varios Colores 6 Unidades,"$879,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00481700/00481786.jpg?3.0.165,Coto
Protectores Diarios Proteccion Leve Plenitud 28u,"$4.124,28",https://static.cotodigital3.com.ar/sitios/fotos/medium/00573400/00573480.jpg?3.0.165,Coto
Bolsas Polietileno TRASH 50 X 70 Cm 30 U. Multiuso,"$4.427,64",https://static.cotodigital3.com.ar/sitios/fotos/medium/00503100/00503120.jpg?3.0.165,Coto
Tabletas Insecticidas Repelente Contra Mosquitos Fuyi 12u.,"$1.780,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00572800/00572893.jpg?3.0.165,Coto
Bolsas Herméticas ZIPLOC Para Conservar Medianas 24un,"$3.585,57",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482400/00482421.jpg?3.0.165,Coto
Plato Descartable Rojo Dots X 10 Unidades,"$1.499,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00480300/00480319.jpg?3.0.165,Coto
Plato Descartable  Amarillo Cuadrillex 10 Unidades,"$1.499,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00480300/00480308.jpg?3.0.165,Coto
Papel Higienico Fresh Hoja Simple X4 Higienol 12m2,"$1.800,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00572900/00572925.jpg?3.0.165,Coto
Pizzetas De Tomate COTO,"$151,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00044000/00044091.jpg?3.0.165,Coto
Huevo Blanco Grand Maple X 30 Uni 30 Uni,"$4.585,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00032300/00032342.jpg?3.0.165,Coto
Alitas Con Piel X Uni (315 Gr) Refrigerados,"$308,20",https://static.cotodigital3.com.ar/sitios/fotos/medium/00048400/00048440.jpg?3.0.165,Coto
Bolsa Residuo 60x90 Mister Trapo 10u,"$1.544,16",https://static.cotodigital3.com.ar/sitios/fotos/medium/00577900/00577944.jpg?3.0.165,Coto
P.Higienico Plus X4 Campanita Paq 20 M2,"$3.130,05",https://static.cotodigital3.com.ar/sitios/fotos/medium/00514800/00514840.jpg?3.0.165,Coto
Turron De Maní Bariloche Pak 6 Uni,"$940,96",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482300/00482391.jpg?3.0.165,Coto
Toallas Femeninas Normal Suave Nosotras 8u,"$1.263,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00571000/00571044.jpg?3.0.165,Coto
Tierra Fertilizada X 50l . . .,"$7.919,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00286700/00286745.jpg?3.0.165,Coto
Banda Depilat. Axilas/Area Bi Veet Cja 16 Uni,"$2.535,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00502500/00502558.jpg?3.0.165,Coto
Sobre Papel Obra Medoro 75 Gr X 10,"$1.599,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00524500/00524563.jpg?3.0.165,Coto
Pañal Flexi Confort T: P/1 Huggies 50 Uni,"$7.995,16",https://static.cotodigital3.com.ar/sitios/fotos/medium/00559700/00559761.jpg?3.0.165,Coto
Toalla Higiénica TENA Discreet Mini X10 Unidades,"$1.614,47",https://static.cotodigital3.com.ar/sitios/fotos/medium/00511400/00511453.jpg?3.0.165,Coto
Funda Carpeta X 5 Unidades,"$809,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00178800/00178819.jpg?3.0.165,Coto
Toallas Higienicas Nocturnas Suave Nosotras 8u,"$1.301,20",https://static.cotodigital3.com.ar/sitios/fotos/medium/00571000/00571027.jpg?3.0.165,Coto
Binder SIFAP Varios Colores 6 Unidades 19 Mm,"$979,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00488500/00488502.jpg?3.0.165,Coto
Toallas Femeninas Suave Con Alas Siempre Libre 16u.,"$2.622,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00570200/00570208.jpg?3.0.165,Coto
Marcador Escolar Fino Sylvapen Varios Colores 12 Unidades,"$1.969,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00178900/00178921.jpg?3.0.165,Coto
Bandas Depilatorias Facial Depimiel X 12u.,"$1.971,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00508800/00508815.jpg?3.0.165,Coto
Toalla Femenina Adapt Seca Con Alas Siempre Libre 16u,"$2.634,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00573900/00573970.jpg?3.0.165,Coto
Toalla Femenina Especial Suave Con Alas Siempre Libre 8 Uni,"$1.324,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00570300/00570334.jpg?3.0.165,Coto
Juego Cubiertos Frasco 24 Piezas Rosa,"$3.999,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512500/00512591.jpg?3.0.165,Coto
Juego Cubiertos Frasco 24 Piezas Lila,"$3.999,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512600/00512606.jpg?3.0.165,Coto
Juego Cubiertos 24 Piezas Frasco Verde ,"$3.999,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00517600/00517685.jpg?3.0.165,Coto
Fósforos TRES PATITOS Parrilleros Caja 5 Unidades,"$838,09",https://static.cotodigital3.com.ar/sitios/fotos/medium/00294500/00294509.jpg?3.0.165,Coto
Binder SIFAP Negro 6 Unidades 25 Mm,"$1.019,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00488500/00488507.jpg?3.0.165,Coto
Cinta Correctora FILGO Correct Line 6 Metros 1 Unidad,"$1.019,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00481700/00481784.jpg?3.0.165,Coto
P.Higienico X4 Rollo 30 M2 Campanita Paq 12 M2,"$2.050,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00502000/00502001.jpg?3.0.165,Coto
Papel De Calcar Repuesto N°3 X 8 Hojas,"$1.369,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00178800/00178848.jpg?3.0.165,Coto
.Tornillos P/Madera Bron Ceado 20-25 -48 -,"$1.199,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00050100/00050148.jpg?3.0.165,Coto
.Tarugos Plasticos De 8 Mm. -25 -,"$1.199,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00049700/00049751.jpg?3.0.165,Coto
Tarugo En Pote Transp.C/Torni Llo N 8 X 40 Und .,"$6.899,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00103100/00103101.jpg?3.0.165,Coto
Cepillo Interdental GUM Soft Picks Blister 12 Unidades,"$2.086,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00461100/00461180.jpg?3.0.165,Coto
Packx4 Percha Plasticas Colo Corb Tu Casa . . .,"$699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00478400/00478495.jpg?3.0.165,Coto
Huevos De Color Maple X 30u.,"$5.290,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00036400/00036411.jpg?3.0.165,Coto
Cuchara Sopera Mango Plast Azul X3 . . .,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00240900/00240927.jpg?3.0.165,Coto
Cuchara De Mesa Con Mango Plastico Setx3 Aqua,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00516400/00516468.jpg?3.0.165,Coto
Tenedor X 3 Mango Rosa Pastel . . .,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512000/00512018.jpg?3.0.165,Coto
Cucharitas De Te Mango Plast Azul X3 . . .,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00240900/00240928.jpg?3.0.165,Coto
Tenedor Con Mango Plast Setx3 Aqua ,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00516400/00516471.jpg?3.0.165,Coto
Cuchara X 3 Mango Lila Pastel,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512000/00512030.jpg?3.0.165,Coto
Tenedor X 3 Mango Marfil Pastel ,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512000/00512025.jpg?3.0.165,Coto
Cuchara X 3 Mango Acqua Pastel,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512000/00512017.jpg?3.0.165,Coto
Tenedor X 3 Mango ,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512000/00512029.jpg?3.0.165,Coto
Cuchara X 3 Mango Rosa Pastel,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512000/00512024.jpg?3.0.165,Coto
Tenedor X 3 Mango Acqua Pastel ,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512000/00512020.jpg?3.0.165,Coto
Cuchara X3 Con Mango Plastico Gris,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00528300/00528375.jpg?3.0.165,Coto
Cuchara De Mesa Con Mango Plast Setx3 Rojo ,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00516400/00516466.jpg?3.0.165,Coto
Cuchara X 3 Mango Marfil Pastel,"$529,90",https://static.cotodigital3.com.ar/sitios/fotos/medium/00512000/00512026.jpg?3.0.165,Coto
Colines Con Brillo Tao Bsa 6 Uni,"$1.063,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00481300/00481301.jpg?3.0.165,Coto
Toallitas Femeninas ALWAYS Seca Ultrafina Plus 8 Un,"$1.422,89",https://static.cotodigital3.com.ar/sitios/fotos/medium/00539300/00539399.jpg?3.0.165,Coto
Turron Mani ARCOR Bli 10 Un,"$1.798,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00015900/00015909.jpg?3.0.165,Coto
Chupetin PICO DULCE Lheritier 5u,"$901,49",https://static.cotodigital3.com.ar/sitios/fotos/medium/00066600/00066678.jpg?3.0.165,Coto
Esponja 3x2 Scotch Brit Paq 3 Uni,"$543,30",https://static.cotodigital3.com.ar/sitios/fotos/medium/00298300/00298338.jpg?3.0.165,Coto
Veloncito Gibre X 6 Unidades Blanco ,"$1.099,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482000/00482043.jpg?3.0.165,Coto
Veloncito Gibre X 6 Unidades Oro,"$1.099,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482000/00482050.jpg?3.0.165,Coto
Veloncito Gibre X 6 Unidades Fucsia,"$1.099,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00481900/00481996.jpg?3.0.165,Coto
Veloncito Gibre X 6 Unidades Plata,"$1.099,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482000/00482037.jpg?3.0.165,Coto
Veloncito Gibre X 6 Unidades Amarillo,"$1.099,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482000/00482051.jpg?3.0.165,Coto
Veloncito Gibre X 6 Rojo,"$1.099,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482000/00482002.jpg?3.0.165,Coto
Veloncito Gibre X 6 Unidades Azul,"$1.099,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482000/00482003.jpg?3.0.165,Coto
Turron Mani Sabor Chocolatada Arcor Paq 10 Uni,"$1.846,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00532500/00532506.jpg?3.0.165,Coto
description,price,image,supermercado
Toalla Femenina Ultra Fina Suave Siempre Libre 8u,"$1.478,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00570300/00570316.jpg?3.0.165,Coto
Huevo Blanco Grand . Cja 12 Uni,"$2.219,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00022800/00022865.jpg?3.0.165,Coto
Papel Higienico Doble Hoja Plus 4x30m Higienol 12 M2,"$2.255,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00561900/00561916.jpg?3.0.165,Coto
Bolsas De Residuos TRASH 50 X 70 Cm 20 U. Multiuso,"$3.760,60",https://static.cotodigital3.com.ar/sitios/fotos/medium/00503100/00503115.jpg?3.0.165,Coto
Ajo Malla . Mll 2 Uni,"$379,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00098900/00098945.jpg?3.0.165,Coto
"Bolsas Herméticas ZIPLOC 17,7 X 18,8 Cm 12 U. Para Conservar","$2.274,82",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482300/00482378.jpg?3.0.165,Coto
24 Banditas Elásticas Redondas Sin Metal BASICARE,"$4.556,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00515900/00515946.jpg?3.0.165,Coto
Placas Doble Faz Autoadhes. X 12 Und . .,"$2.299,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00109200/00109227.jpg?3.0.165,Coto
"3m Cinta Ducto 3920, Negra, 48mmx18m
","$3.448,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00478300/00478344.jpg?3.0.165,Coto
Cinta Ducto 3M 3920 Azul 48mm X 18m,"$3.448,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00478300/00478342.jpg?3.0.165,Coto
Cinta Ducto 3920 Roja 3M 48mm X 18m,"$3.448,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00478300/00478345.jpg?3.0.165,Coto
Huevo Blanco Grande 6u,"$1.150,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00022800/00022863.jpg?3.0.165,Coto
Separadores Alimento Para Freezer Glow 15 Mtr,"$2.875,20",https://static.cotodigital3.com.ar/sitios/fotos/medium/00536400/00536434.jpg?3.0.165,Coto
Pañal Supreme Care Hipoalergénico T:P Huggies 50u,"$9.589,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00569700/00569765.jpg?3.0.165,Coto
Crayones MAPED Color Peps Maxi 12 Unidades  ,"$2.329,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00218400/00218415.jpg?3.0.165,Coto
Papel Higienico Doble Hoja Premium 4x30m Higienol 12 M2,"$2.365,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00561900/00561917.jpg?3.0.165,Coto
Toalla Higienica Invisible Suave Nosotras 8u,"$1.579,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00571000/00571045.jpg?3.0.165,Coto
Alim. Perros Cachorros Carn Dogui Bsa 2.7 Kgm,"$594,46",https://static.cotodigital3.com.ar/sitios/fotos/medium/00511000/00511029.jpg?3.0.165,Coto
Bolsas Herméticas ZIPLOC Para Conservar Grande 19un,"$3.787,19",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482300/00482381.jpg?3.0.165,Coto
Packx4 Percha Plasticas Eco Tu Casa . . .,"$799,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00478500/00478502.jpg?3.0.165,Coto
.Tarugos Plasticos De 6 Mm. -24 -,"$1.199,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00049700/00049750.jpg?3.0.165,Coto
Mini Marcadores Al Agua Pizzini Punta Cónica Varios Colores 6 Unidades,"$1.209,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00222300/00222360.jpg?3.0.165,Coto
Pan De Pancho X Uni,"$201,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00044400/00044449.jpg?3.0.165,Coto
Boligrafo BIC Cristal Fashion Varios Colores 4 Unidades,"$809,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00270200/00270221.jpg?3.0.165,Coto
Boligrafo PAPER MATE Kilometrico Inkjoy Varios Colores 8 Unidades,"$1.619,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00259700/00259764.jpg?3.0.165,Coto
Huevo Color . Cja 12 Uni,"$2.429,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00022800/00022878.jpg?3.0.165,Coto
Toallitas Femeninas ALWAYS Nocturna Seca Maxima Protección 8 Un,"$1.635,24",https://static.cotodigital3.com.ar/sitios/fotos/medium/00539400/00539416.jpg?3.0.165,Coto
Huevo Blanco . Coto Bli 12 Uni,"$2.485,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00234300/00234311.jpg?3.0.165,Coto
P.Higienico Infinity X4 Felpita Paq 5 M2,"$4.151,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00523300/00523365.jpg?3.0.165,Coto
ALWAYS Xtra Triple Protección Suave Toallitas 16 Unidades,"$3.322,79",https://static.cotodigital3.com.ar/sitios/fotos/medium/00573400/00573416.jpg?3.0.165,Coto
Huevo Blanco Extra 6 Uni,"$1.250,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00022800/00022866.jpg?3.0.165,Coto
Mini Marcadores Al Agua Pizzini Punta Cónica Varios Colores 10 Unidades,"$2.089,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00222300/00222359.jpg?3.0.165,Coto
Huevo Blanco Extra . Bli 12 Uni,"$2.510,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00022800/00022867.jpg?3.0.165,Coto
Pañal Protect Plus T: M Huggies 68 Uni,"$14.237,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00539800/00539876.jpg?3.0.165,Coto
Huevo Color . Cja 6 Uni,"$1.259,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00022800/00022875.jpg?3.0.165,Coto
PAMPERS Baby Dry Recién Nacido Pañales Rn+ 36u,"$7.561,94",https://static.cotodigital3.com.ar/sitios/fotos/medium/00561700/00561706.jpg?3.0.165,Coto
Lapices De Color BIC Evolution 12 Unidades,"$2.559,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00503800/00503849.jpg?3.0.165,Coto
Toalla Femenina Ultra Suave Con Alas Siempre Libre 16u.,"$3.413,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00570300/00570319.jpg?3.0.165,Coto
Toalla Femenina Normal Suave Siempre Libre 16u,"$3.413,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00570300/00570313.jpg?3.0.165,Coto
P.Higienico D/H Soft X 30  Campanita Bol 12 M2,"$2.566,38",https://static.cotodigital3.com.ar/sitios/fotos/medium/00474400/00474455.jpg?3.0.165,Coto
Toalla Femenina Adapt Plus Sin Alas Siempre Libre 8u,"$1.715,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00573900/00573969.jpg?3.0.165,Coto
Minas De Grafito Filgo Polymer Leads 0.5 Hb 24 Unidades,"$429,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00268400/00268455.jpg?3.0.165,Coto
Minas De Grafito Filgo Polymer Leads 0.5 24 Unidades,"$429,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00270700/00270773.jpg?3.0.165,Coto
Minas De Grafito Filgo Polymer Leads 0.5 24 Unidades,"$429,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00270700/00270772.jpg?3.0.165,Coto
Electrodos Punta Azul 2.00 X 20u,"$4.299,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00216200/00216266.jpg?3.0.165,Coto
P.Higienico Pura Caricia X Felpita Paq 18 M2,"$3.876,48",https://static.cotodigital3.com.ar/sitios/fotos/medium/00518000/00518010.jpg?3.0.165,Coto
Papel Higiénico Ultra Suave Doble Hoja 4 Rollos X 30mtr Elite 12m2,"$2.595,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00568100/00568194.jpg?3.0.165,Coto
Velas 120 Gr Buenos Dias Paq 4 Uni,"$865,68",https://static.cotodigital3.com.ar/sitios/fotos/medium/00236500/00236556.jpg?3.0.165,Coto
Rollos De Cocina Doble Hoja X 3 Cristal De Paq 150 Pan,"$1.278,67",https://static.cotodigital3.com.ar/sitios/fotos/medium/00478100/00478117.jpg?3.0.165,Coto
Tampones Ob Siempre Libre Super X 16 Un.,"$3.475,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00523300/00523353.jpg?3.0.165,Coto
Tierra Fertilizada X 20l . . .,"$4.349,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00286700/00286752.jpg?3.0.165,Coto
Toallas Femeninas Nocturna Con Alas Extra Suave Kotex Paq 16 Uni,"$3.499,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00527900/00527932.jpg?3.0.165,Coto
Lapices De Grafito PAPER MATE Candy Pop Mirado 4 Unidades,"$879,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00503600/00503665.jpg?3.0.165,Coto
Boligrafo PAPER MATE Inkjoy Kilometrico Varios Colores 4 Unidades,"$879,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00242000/00242065.jpg?3.0.165,Coto
Boligrafo PAPER MATE Kilometrico Inkjoy Fpo Graphics Varios Colores 4 Unidades,"$879,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00503600/00503666.jpg?3.0.165,Coto
Huevo Color Extra . Bli 6 Uni,"$1.320,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00022800/00022882.jpg?3.0.165,Coto
Tampones Ob Siempre Libre Medio X 8 Un.,"$1.774,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00532300/00532362.jpg?3.0.165,Coto
Tampones Ob Siempre Libre Super X 8 Un.,"$1.774,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00532300/00532363.jpg?3.0.165,Coto
Tampones Ob Siempre Libre Mini X 8 Un.,"$1.775,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00528800/00528813.jpg?3.0.165,Coto
P.Higienico D/H X 4 Rollos Felpita Paq 8 M2,"$1.778,66",https://static.cotodigital3.com.ar/sitios/fotos/medium/00481800/00481882.jpg?3.0.165,Coto
Toallas Femeninas Tanga Suave Siempre Libre 8u,"$1.779,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00568100/00568125.jpg?3.0.165,Coto
Lapices De Grafito PAPER MATE Hexagonal 3 Unidades,"$669,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00234100/00234186.jpg?3.0.165,Coto
Toallas Femeninas Adapt Plus Ultrafina Siempre Libre 32u,"$7.137,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00568100/00568120.jpg?3.0.165,Coto
Papel Higiénico FELPITA Infinity Doble Hoja Paquete 4 Unidades,"$2.690,32",https://static.cotodigital3.com.ar/sitios/fotos/medium/00467200/00467248.jpg?3.0.165,Coto
Cartucho Pelikan Estilogr 6 Uni,"$1.349,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00083500/00083590.jpg?3.0.165,Coto
Huevo Blanco . Coto Bli 6 Uni,"$1.355,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00234300/00234312.jpg?3.0.165,Coto
Papel Higiénico FELPITA Kids Doble Hoja Paquete 4 Unidades,"$2.726,72",https://static.cotodigital3.com.ar/sitios/fotos/medium/00265300/00265316.jpg?3.0.165,Coto
Sobre Retrato Dorado Medoro 120 Gr X 10,"$2.289,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00524500/00524568.jpg?3.0.165,Coto
Pinza Depilar+Lima Pinza Depilar+ TAO Bol 2 Uni,"$458,43",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457600/00457648.jpg?3.0.165,Coto
Pañal Babysan Hipoalergénico T:P Pampers 52u.,"$11.921,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00561900/00561926.jpg?3.0.165,Coto
Rollo Aluminio Glow 25 Mtr,"$5.735,76",https://static.cotodigital3.com.ar/sitios/fotos/medium/00536400/00536425.jpg?3.0.165,Coto
