description,price,image,market,brand
Heladera Samsung Bespoke 328lts Clean White (pn),"$ 1.819.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387562-170-170?v=638319500243870000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera No Frost Electrolux Inverter IF55S 461 lts,"$ 2.175.699,00",https://carrefourar.vtexassets.com/arquivos/ids/259237-170-170?v=638024159039230000&width=170&height=170&aspect=true,Carrefour,ELECTROLUX
Heladera No frost Samsung RL4034SBASL Silver 424 L,"$ 1.624.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387449-170-170?v=638319495653470000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera No frost Samsung RT44A6640B1 Black Inox 430 L,"$ 1.598.999,00",https://carrefourar.vtexassets.com/arquivos/ids/372311-170-170?v=638302084042870000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera/Freezer Flex Samsung Bespoke Digital Inverter Beige,"$ 2.248.999,00",https://carrefourar.vtexassets.com/arquivos/ids/372113-170-170?v=638302079750600000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera No Frost Inverter Electrolux Bottom Freezer IB55S 488L Plata,"$ 2.265.399,00",https://carrefourar.vtexassets.com/arquivos/ids/420722-170-170?v=638363549262700000&width=170&height=170&aspect=true,Carrefour,ELECTROLUX
Heladera French Door Samsung BLACK INOX 766 L,"$ 4.263.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387435-170-170?v=638319494863300000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera No frost Samsung RL4363SBABS Black Inox 432 L,"$ 2.066.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387453-170-170?v=638319495815870000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera Family Hub Samsung RS27T5561B1 685L Black Inox,"$ 4.484.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387410-170-170?v=638319494652430000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera No frost Samsung RT48A6640B1 Black Inox 471 L,"$ 1.741.999,00",https://carrefourar.vtexassets.com/arquivos/ids/372376-170-170?v=638302084050670000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
"Heladera French Door con Beverage Center, 713 L","$ 8.046.999,00",https://carrefourar.vtexassets.com/arquivos/ids/372106-170-170?v=638302079749630000&width=170&height=170&aspect=true,Carrefour,
Heladera Samsung no frost Bespoke Freezer Inferior Satin Beige,"$ 1.546.999,00",https://carrefourar.vtexassets.com/arquivos/ids/257742-170-170?v=638006684612670000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera No Frost 373 L Black Steel Drean Hdr380n12n,"$ 946.999,00",https://carrefourar.vtexassets.com/arquivos/ids/447997-170-170?v=638404230915700000&width=170&height=170&aspect=true,Carrefour,DREAN
Heladera Samsung no frost Bespoke Freezer Inferior Blue Navy,"$ 1.546.999,00",https://carrefourar.vtexassets.com/arquivos/ids/257757-170-170?v=638006684734330000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera Whirlpool Top Mount Inox 451 ltrs No Frost,"$ 1.999.999,00",https://carrefourar.vtexassets.com/arquivos/ids/410567-170-170?v=638346131688230000&width=170&height=170&aspect=true,Carrefour,WHIRLPOOL
Kit de emparejamiento para heladeras Samsung Bespoke,"$ 155.999,00",https://carrefourar.vtexassets.com/arquivos/ids/372183-170-170?v=638302079758970000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Lanza agua mini 33 cm.,"$ 2.490,00",https://carrefourar.vtexassets.com/arquivos/ids/227728-170-170?v=637720775543570000&width=170&height=170&aspect=true,Carrefour,
Boya multiacción recargable Nataclor,"$ 32.659,00",https://carrefourar.vtexassets.com/arquivos/ids/196931-170-170?v=637523690553930000&width=170&height=170&aspect=true,Carrefour,
Semillas remolacha redonda Parque,"$ 675,00",https://carrefourar.vtexassets.com/arquivos/ids/204987-170-170?v=637601458552270000&width=170&height=170&aspect=true,Carrefour,
Compost Landiner x 5 lt,"$ 2.631,85",https://carrefourar.vtexassets.com/arquivos/ids/230746-170-170?v=637740636406130000&width=170&height=170&aspect=true,Carrefour,
Maceta simil 20 cm fucsia,"$ 2.199,00",https://carrefourar.vtexassets.com/arquivos/ids/208594-170-170?v=637636112571500000&width=170&height=170&aspect=true,Carrefour,
Cartucho Bestway para Filtros de Pileta (III),"$ 3.983,00",https://carrefourar.vtexassets.com/arquivos/ids/161159-170-170?v=637467655648630000&width=170&height=170&aspect=true,Carrefour,BESTWAY
Set living de exterior textileno y acero gris,"$ 299.900,00",https://carrefourar.vtexassets.com/arquivos/ids/421891-170-170?v=638364352021870000&width=170&height=170&aspect=true,Carrefour,
Cloro en pastillas Nataclor 1 kg.,"$ 19.879,00",https://carrefourar.vtexassets.com/arquivos/ids/196928-170-170?v=637523690541730000&width=170&height=170&aspect=true,Carrefour,
Manguera premiun 1/2 x 15 mts,"$ 8.199,00",https://carrefourar.vtexassets.com/arquivos/ids/253554-170-170?v=637957476573730000&width=170&height=170&aspect=true,Carrefour,
Hamaca con base de acero y mimbre,"$ 209.895,00",https://carrefourar.vtexassets.com/arquivos/ids/251339-170-170?v=637937631932100000&width=170&height=170&aspect=true,Carrefour,
Fertilizante liquido p/ follaje x 250 cc. Parque,"$ 1.227,85",https://carrefourar.vtexassets.com/arquivos/ids/205004-170-170?v=637601458733070000&width=170&height=170&aspect=true,Carrefour,
Fertilizante líquido Fertifox floración x 200 cc,"$ 4.107,35",https://carrefourar.vtexassets.com/arquivos/ids/216224-170-170?v=637690523467470000&width=170&height=170&aspect=true,Carrefour,
Semillas rabanito redondo rosado Parque,"$ 1.299,00",https://carrefourar.vtexassets.com/arquivos/ids/204986-170-170?v=637601458540200000&width=170&height=170&aspect=true,Carrefour,
Maceta simil 16 cm barro,"$ 1.599,00",https://carrefourar.vtexassets.com/arquivos/ids/208593-170-170?v=637636112563370000&width=170&height=170&aspect=true,Carrefour,
Reposera 4 posiciones textileno y acero turquesa,"$ 83.895,00",https://carrefourar.vtexassets.com/arquivos/ids/365319-170-170?v=638270378933530000&width=170&height=170&aspect=true,Carrefour,
Silla Quality Plastic reina blanca,"$ 17.239,00",https://carrefourar.vtexassets.com/arquivos/ids/397839-170-170?v=638333286140770000&width=170&height=170&aspect=true,Carrefour,
"Lanza de riego Carrefour 1/2""","$ 22.199,00",https://carrefourar.vtexassets.com/arquivos/ids/230874-170-170?v=637740638472300000&width=170&height=170&aspect=true,Carrefour,
Hormiguicida cebo x 250 g.,"$ 1.429,35",https://carrefourar.vtexassets.com/arquivos/ids/253060-170-170?v=637951609802300000&width=170&height=170&aspect=true,Carrefour,
Semillas estragon Garden Park,"$ 949,00",https://carrefourar.vtexassets.com/arquivos/ids/204992-170-170?v=637601458615700000&width=170&height=170&aspect=true,Carrefour,
Lanzador de agua Display Box frozen 5x37 cm,"$ 1.990,00",https://carrefourar.vtexassets.com/arquivos/ids/426707-170-170?v=638386804988430000&width=170&height=170&aspect=true,Carrefour,BOX
"Juego de lanza de riego Gardenner 1/2"" con 4 piezas","$ 6.499,00",https://carrefourar.vtexassets.com/arquivos/ids/252813-170-170?v=637951606224500000&width=170&height=170&aspect=true,Carrefour,
Semillas de salvia Garden Park,"$ 949,00",https://carrefourar.vtexassets.com/arquivos/ids/252977-170-170?v=637951608578630000&width=170&height=170&aspect=true,Carrefour,
Semillas cebolla ancha blanca Parque,"$ 999,00",https://carrefourar.vtexassets.com/arquivos/ids/204977-170-170?v=637601458450330000&width=170&height=170&aspect=true,Carrefour,
Maceta clasica No 16 simil barro,"$ 1.199,00",https://carrefourar.vtexassets.com/arquivos/ids/240461-170-170?v=637850252126070000&width=170&height=170&aspect=true,Carrefour,
Maceta clasica 16 cm fucsia,"$ 1.199,00",https://carrefourar.vtexassets.com/arquivos/ids/208603-170-170?v=637636112643300000&width=170&height=170&aspect=true,Carrefour,
Mesa-banco Garden Life Sunset blanco,"$ 14.900,00",https://carrefourar.vtexassets.com/arquivos/ids/214693-170-170?v=637680032270530000&width=170&height=170&aspect=true,Carrefour,
Pala de jardín Gardenner mango de goma,"$ 8.999,00",https://carrefourar.vtexassets.com/arquivos/ids/253165-170-170?v=637951611489800000&width=170&height=170&aspect=true,Carrefour,
Fertilizante liquido Krack-7 x 250 cc.,"$ 1.227,85",https://carrefourar.vtexassets.com/arquivos/ids/204971-170-170?v=637601458379900000&width=170&height=170&aspect=true,Carrefour,
Semillas lechuga batavia blanca Parque,"$ 999,00",https://carrefourar.vtexassets.com/arquivos/ids/204980-170-170?v=637601458477030000&width=170&height=170&aspect=true,Carrefour,
Maceta clasica 14 cm fucsia,"$ 869,00",https://carrefourar.vtexassets.com/arquivos/ids/208600-170-170?v=637636112619530000&width=170&height=170&aspect=true,Carrefour,
Semillas achicoria fina Parque,"$ 675,00",https://carrefourar.vtexassets.com/arquivos/ids/204973-170-170?v=637601458400230000&width=170&height=170&aspect=true,Carrefour,
Maceta simil No 12 verde manzana,"$ 949,00",https://carrefourar.vtexassets.com/arquivos/ids/240458-170-170?v=637850252105300000&width=170&height=170&aspect=true,Carrefour,
Salsa queso cheddar Adler doypack 250 g.,"$ 1.895,00",https://carrefourar.vtexassets.com/arquivos/ids/316506-170-170?v=638176783580230000&width=170&height=170&aspect=true,Carrefour,
Curry 50 g.,"$ 390,00",https://carrefourar.vtexassets.com/arquivos/ids/201782-170-170?v=637558430257200000&width=170&height=170&aspect=true,Carrefour,
Condimento para arroz 50 g.,"$ 390,00",https://carrefourar.vtexassets.com/arquivos/ids/201781-170-170?v=637558430240130000&width=170&height=170&aspect=true,Carrefour,
Comino molido 50 g.,"$ 529,00",https://carrefourar.vtexassets.com/arquivos/ids/176509-170-170?v=637468573644500000&width=170&height=170&aspect=true,Carrefour,
Ajo granulado La Parmesana 25 g.,"$ 722,00",https://carrefourar.vtexassets.com/arquivos/ids/176477-170-170?v=637468573570930000&width=170&height=170&aspect=true,Carrefour,
Condimento sabor al Horno Knorr romero y tomillo sobre 21 g,"$ 518,25",https://carrefourar.vtexassets.com/arquivos/ids/277008-170-170?v=638127857742700000&width=170&height=170&aspect=true,Carrefour,KNORR
Sal gruesa Carrefour 1 kg.,"$ 749,25",https://carrefourar.vtexassets.com/arquivos/ids/181562-170-170?v=637468587555170000&width=170&height=170&aspect=true,Carrefour,
Laurel en hojas 25 g.,"$ 350,00",https://carrefourar.vtexassets.com/arquivos/ids/201712-170-170?v=637558429203330000&width=170&height=170&aspect=true,Carrefour,
Pimienta negra molida 50 g.,"$ 790,00",https://carrefourar.vtexassets.com/arquivos/ids/201711-170-170?v=637558429188300000&width=170&height=170&aspect=true,Carrefour,
Salsa pomarola tradicional Knorr dp 340 g.,"$ 371,25",https://carrefourar.vtexassets.com/arquivos/ids/379162-170-170?v=638313568826070000&width=170&height=170&aspect=true,Carrefour,KNORR
Chimi churri 50 g.,"$ 450,00",https://carrefourar.vtexassets.com/arquivos/ids/176507-170-170?v=637468573638570000&width=170&height=170&aspect=true,Carrefour,
Aderezo Hellmanns de ajo 250 g.,"$ 1.068,75",https://carrefourar.vtexassets.com/arquivos/ids/266153-170-170?v=638051626844300000&width=170&height=170&aspect=true,Carrefour,
Mostaza d´ Fiesta 220 g.,"$ 362,00",https://carrefourar.vtexassets.com/arquivos/ids/357681-170-170?v=638253033423270000&width=170&height=170&aspect=true,Carrefour,
Ajo en polvo Pergola 25 g. sin TACC,"$ 190,50",https://carrefourar.vtexassets.com/arquivos/ids/176120-170-170?v=637468572531130000&width=170&height=170&aspect=true,Carrefour,
Sal gruesa Tresal en paquete 1 kg.,"$ 361,00",https://carrefourar.vtexassets.com/arquivos/ids/401491-170-170?v=638337666370000000&width=170&height=170&aspect=true,Carrefour,
Romero 50 g.,"$ 470,00",https://carrefourar.vtexassets.com/arquivos/ids/176530-170-170?v=637468573697230000&width=170&height=170&aspect=true,Carrefour,
Heladera Monopuerta Ariston,"$ 2.999.999,00",https://carrefourar.vtexassets.com/arquivos/ids/224119-170-170?v=637707701742670000&width=170&height=170&aspect=true,Carrefour,ARISTON
Heladera Eslabon de Lujo 273 Lts,"$ 749.999,00",https://carrefourar.vtexassets.com/arquivos/ids/448052-170-170?v=638404243644400000&width=170&height=170&aspect=true,Carrefour,
Heladera Con Freezer Cíclica 362 Lts Gris Drean Hdr370f11s,"$ 819.999,00",https://carrefourar.vtexassets.com/arquivos/ids/448023-170-170?v=638404236215000000&width=170&height=170&aspect=true,Carrefour,DREAN
Heladera Samsung Bespoke 328LTS MIXED CLEAN White- Glam Pink,"$ 1.819.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387531-170-170?v=638319498457170000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera Samsung Bespoke 328LTS Satin Beige,"$ 1.819.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387481-170-170?v=638319496350630000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Exhibidor Vertical Inelro Mt-14 355lts Controlador De Temp,"$ 1.287.399,00",https://carrefourar.vtexassets.com/arquivos/ids/456727-170-170?v=638410995992270000&width=170&height=170&aspect=true,Carrefour,
Heladera con freezer Gafa HGF358AFP Plata 282lts,"$ 700.899,00",https://carrefourar.vtexassets.com/arquivos/ids/427026-170-170?v=638386829677630000&width=170&height=170&aspect=true,Carrefour,GAFA
Heladera Gafa con Freezer No Frost 347L Blanca HGNF3900B,"$ 847.799,00",https://carrefourar.vtexassets.com/arquivos/ids/427015-170-170?v=638386829448930000&width=170&height=170&aspect=true,Carrefour,GAFA
Heladera Gafa con Freezer No Frost 300L Blanca HGNF3500B,"$ 768.199,00",https://carrefourar.vtexassets.com/arquivos/ids/426980-170-170?v=638386827564930000&width=170&height=170&aspect=true,Carrefour,GAFA
Heladera Samsung Bespoke 328LTS MIXED CLEAN White-Glam Navy,"$ 1.819.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387541-170-170?v=638319499321830000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera Samsung no frost Bespoke Freezer Inferior Glam Pink,"$ 1.546.999,00",https://carrefourar.vtexassets.com/arquivos/ids/257760-170-170?v=638006684755600000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Heladera sin freezer Koh-I-Noor 302 lts. KSA-3290/7 acero,"$ 678.500,00",https://carrefourar.vtexassets.com/arquivos/ids/159391-170-170?v=637467634778000000&width=170&height=170&aspect=true,Carrefour,
Heladera Eslabon de Lujo 326 Lts,"$ 849.999,00",https://carrefourar.vtexassets.com/arquivos/ids/448067-170-170?v=638404245256570000&width=170&height=170&aspect=true,Carrefour,
Heladera Whirlpool Retro 76 Lts Roja,"$ 781.299,00",https://carrefourar.vtexassets.com/arquivos/ids/420738-170-170?v=638363550210000000&width=170&height=170&aspect=true,Carrefour,WHIRLPOOL
Heladera No Frost 420 Lts Blanca Drean Hdr420n30b,"$ 819.999,00",https://carrefourar.vtexassets.com/arquivos/ids/423696-170-170?v=638374883004500000&width=170&height=170&aspect=true,Carrefour,DREAN
Heladera Samsung Bespoke 328LTS MIXED Satin Gray-Beige,"$ 1.819.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387511-170-170?v=638319498121200000&width=170&height=170&aspect=true,Carrefour,SAMSUNG
Cartucho de filtro Bestway para piletas,"$ 2.303,00",https://carrefourar.vtexassets.com/arquivos/ids/226729-170-170?v=637714828154200000&width=170&height=170&aspect=true,Carrefour,BESTWAY
Saca arena,"$ 2.900,00",https://carrefourar.vtexassets.com/arquivos/ids/273679-170-170?v=638113790830630000&width=170&height=170&aspect=true,Carrefour,
Tierra fertil Landiner x 5 l.,"$ 1.832,35",https://carrefourar.vtexassets.com/arquivos/ids/204955-170-170?v=637601458240630000&width=170&height=170&aspect=true,Carrefour,
Harina de hueso Grhesa x 500 g.,"$ 1.754,35",https://carrefourar.vtexassets.com/arquivos/ids/205011-170-170?v=637601458789200000&width=170&height=170&aspect=true,Carrefour,
Rociador sprink Carrefour base mariposa 3 brazos línea rosa,"$ 8.999,00",https://carrefourar.vtexassets.com/arquivos/ids/240456-170-170?v=637850252092400000&width=170&height=170&aspect=true,Carrefour,
Pulverizador pico acero inoxidable x 500 cc.,"$ 3.999,00",https://carrefourar.vtexassets.com/arquivos/ids/252976-170-170?v=637951608542000000&width=170&height=170&aspect=true,Carrefour,
Follaje x 200 cc. Fertifox,"$ 4.107,35",https://carrefourar.vtexassets.com/arquivos/ids/205014-170-170?v=637601458814800000&width=170&height=170&aspect=true,Carrefour,
Maceta simil 20 cm verde manzana,"$ 2.199,00",https://carrefourar.vtexassets.com/arquivos/ids/208595-170-170?v=637636112579500000&width=170&height=170&aspect=true,Carrefour,
Juego de pistola de riego 5 funciones y conectores 5 pzas,"$ 13.499,00",https://carrefourar.vtexassets.com/arquivos/ids/242155-170-170?v=637865974340830000&width=170&height=170&aspect=true,Carrefour,
Fertilizante químico Grhesa triple 15 x 500 gr,"$ 2.209,35",https://carrefourar.vtexassets.com/arquivos/ids/231072-170-170?v=637740738185800000&width=170&height=170&aspect=true,Carrefour,
Lanzador de agua Display Box avengers 5x37 cm,"$ 2.490,00",https://carrefourar.vtexassets.com/arquivos/ids/426712-170-170?v=638386805108400000&width=170&height=170&aspect=true,Carrefour,BOX
Sulfato de hierro x 500 g. Grhesa,"$ 2.144,35",https://carrefourar.vtexassets.com/arquivos/ids/205008-170-170?v=637601458765270000&width=170&height=170&aspect=true,Carrefour,
Matayuyos liquido x 120 cc. Parque,"$ 3.070,60",https://carrefourar.vtexassets.com/arquivos/ids/205002-170-170?v=637601458718630000&width=170&height=170&aspect=true,Carrefour,
"Reparador de manguera Carrefour 3/4""","$ 2.399,00",https://carrefourar.vtexassets.com/arquivos/ids/231084-170-170?v=637740738298630000&width=170&height=170&aspect=true,Carrefour,
Maceta clasica 14 cm verde manzana,"$ 869,00",https://carrefourar.vtexassets.com/arquivos/ids/208601-170-170?v=637636112627800000&width=170&height=170&aspect=true,Carrefour,
Fertifox 200 cc. potenciado,"$ 4.107,35",https://carrefourar.vtexassets.com/arquivos/ids/205013-170-170?v=637601458806900000&width=170&height=170&aspect=true,Carrefour,
